Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name
58.08,4,-6.534,0.2,West,CO,4788,CA-2016-104346,12/11/2016 12:00:00 AM,12/16/2016 12:00:00 AM,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,80906,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120
52.416,9,15.0696,0.2,West,CO,4789,CA-2016-104346,12/11/2016 12:00:00 AM,12/16/2016 12:00:00 AM,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,80906,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange"
54.92,5,10.984,0.2,West,CO,4790,CA-2016-104346,12/11/2016 12:00:00 AM,12/16/2016 12:00:00 AM,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,80906,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame
364.95,5,-248.166,0.5,West,CO,4791,CA-2016-104346,12/11/2016 12:00:00 AM,12/16/2016 12:00:00 AM,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,80906,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables
85.056,3,28.7064,0.2,West,CO,4792,CA-2016-104346,12/11/2016 12:00:00 AM,12/16/2016 12:00:00 AM,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,80906,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932
27.696,3,9.6936,0.2,West,CO,4793,CA-2016-104346,12/11/2016 12:00:00 AM,12/16/2016 12:00:00 AM,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,80906,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards
12.536,1,4.2309,0.2,West,CO,4933,CA-2016-106978,9/28/2016 12:00:00 AM,10/4/2016 12:00:00 AM,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,80013,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
1.08,2,-0.792,0.7,West,CO,4934,CA-2016-106978,9/28/2016 12:00:00 AM,10/4/2016 12:00:00 AM,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,80013,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
4.512,3,0.846,0.2,West,CO,4935,CA-2016-106978,9/28/2016 12:00:00 AM,10/4/2016 12:00:00 AM,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,80013,OFF-FA-10003021,Office Supplies,Fasteners,Staples
12.536,1,4.2309,0.2,West,CO,4933,CA-2016-106978,9/28/2016 12:00:00 AM,10/4/2016 12:00:00 AM,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,80013,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
1.08,2,-0.792,0.7,West,CO,4934,CA-2016-106978,9/28/2016 12:00:00 AM,10/4/2016 12:00:00 AM,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,80013,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
4.512,3,0.846,0.2,West,CO,4935,CA-2016-106978,9/28/2016 12:00:00 AM,10/4/2016 12:00:00 AM,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,80013,OFF-FA-10003021,Office Supplies,Fasteners,Staples
12.536,1,4.2309,0.2,West,CO,4933,CA-2016-106978,9/28/2016 12:00:00 AM,10/4/2016 12:00:00 AM,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,80013,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2"
1.08,2,-0.792,0.7,West,CO,4934,CA-2016-106978,9/28/2016 12:00:00 AM,10/4/2016 12:00:00 AM,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,80013,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
4.512,3,0.846,0.2,West,CO,4935,CA-2016-106978,9/28/2016 12:00:00 AM,10/4/2016 12:00:00 AM,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,80013,OFF-FA-10003021,Office Supplies,Fasteners,Staples
6.848,2,0.5992,0.2,West,CO,4009,CA-2016-107468,12/18/2016 12:00:00 AM,12/22/2016 12:00:00 AM,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,80027,OFF-AR-10000634,Office Supplies,Art,Newell 320
3.408,1,0.8946,0.2,West,CO,5174,CA-2016-107741,3/8/2016 12:00:00 AM,3/10/2016 12:00:00 AM,First Class,FC-14335,Fred Chung,Corporate,United States,Pueblo,81001,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
24.64,4,4.004,0.2,West,CO,8550,CA-2016-126186,9/11/2016 12:00:00 AM,9/12/2016 12:00:00 AM,First Class,GB-14530,George Bell,Corporate,United States,Aurora,80013,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories
60.984,7,4.5738,0.2,West,CO,2777,CA-2016-127019,12/21/2016 12:00:00 AM,12/25/2016 12:00:00 AM,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,80906,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
10.944,2,0.9576,0.2,West,CO,8427,CA-2016-128356,10/2/2016 12:00:00 AM,10/7/2016 12:00:00 AM,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Thornton,80229,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
582.336,8,-29.1168,0.2,West,CO,9393,CA-2016-130848,10/25/2016 12:00:00 AM,10/25/2016 12:00:00 AM,Same Day,DG-13300,Deirdre Greer,Corporate,United States,Denver,80219,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
845.728,13,84.572800000,0.2,West,CO,1296,CA-2016-138898,5/25/2016 12:00:00 AM,5/29/2016 12:00:00 AM,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Pueblo,81001,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center
46.688,4,-2.918,0.2,West,CO,8465,CA-2016-144043,5/10/2016 12:00:00 AM,5/15/2016 12:00:00 AM,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Louisville,80027,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard
29.6,5,9.25,0.2,West,CO,7717,CA-2016-149636,1/6/2016 12:00:00 AM,1/12/2016 12:00:00 AM,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,80906,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5"""
1.938,2,-1.3566,0.7,West,CO,7718,CA-2016-149636,1/6/2016 12:00:00 AM,1/12/2016 12:00:00 AM,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,80906,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
29.6,5,9.25,0.2,West,CO,7717,CA-2016-149636,1/6/2016 12:00:00 AM,1/12/2016 12:00:00 AM,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,80906,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5"""
1.938,2,-1.3566,0.7,West,CO,7718,CA-2016-149636,1/6/2016 12:00:00 AM,1/12/2016 12:00:00 AM,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,80906,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge
43.56,5,3.267,0.2,West,CO,3418,CA-2016-151841,4/27/2016 12:00:00 AM,5/2/2016 12:00:00 AM,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Aurora,80013,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
5.84,2,0.73,0.2,West,CO,3419,CA-2016-151841,4/27/2016 12:00:00 AM,5/2/2016 12:00:00 AM,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Aurora,80013,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors
43.56,5,3.267,0.2,West,CO,3418,CA-2016-151841,4/27/2016 12:00:00 AM,5/2/2016 12:00:00 AM,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Aurora,80013,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
5.84,2,0.73,0.2,West,CO,3419,CA-2016-151841,4/27/2016 12:00:00 AM,5/2/2016 12:00:00 AM,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Aurora,80013,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors
15.696,3,5.1012,0.2,West,CO,8626,CA-2016-156118,12/8/2016 12:00:00 AM,12/12/2016 12:00:00 AM,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Colorado Springs,80906,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes
139.424,4,17.428,0.2,West,CO,1444,CA-2016-166135,10/1/2016 12:00:00 AM,10/6/2016 12:00:00 AM,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,80013,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
72.294,1,-98.8018,0.7,West,CO,2226,CA-2017-106383,3/19/2017 12:00:00 AM,3/21/2017 12:00:00 AM,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,80122,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors"
266.352,3,-13.3176,0.2,West,CO,7532,CA-2017-107146,6/17/2017 12:00:00 AM,6/19/2017 12:00:00 AM,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,80501,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"
483.136,4,54.352800000,0.2,West,CO,7533,CA-2017-107146,6/17/2017 12:00:00 AM,6/19/2017 12:00:00 AM,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,80501,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm"
266.352,3,-13.3176,0.2,West,CO,7532,CA-2017-107146,6/17/2017 12:00:00 AM,6/19/2017 12:00:00 AM,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,80501,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"
483.136,4,54.352800000,0.2,West,CO,7533,CA-2017-107146,6/17/2017 12:00:00 AM,6/19/2017 12:00:00 AM,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,80501,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm"
21.44,2,7.504,0.2,West,CO,5662,CA-2017-108875,9/24/2017 12:00:00 AM,10/1/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,80013,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
511.056,9,-95.823000000,0.2,West,CO,5663,CA-2017-108875,9/24/2017 12:00:00 AM,10/1/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,80013,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
21.44,2,7.504,0.2,West,CO,5662,CA-2017-108875,9/24/2017 12:00:00 AM,10/1/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,80013,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
511.056,9,-95.823000000,0.2,West,CO,5663,CA-2017-108875,9/24/2017 12:00:00 AM,10/1/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,80013,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
19.968,2,-13.312,0.7,West,CO,1938,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements
33.488,7,-1.255800000,0.2,West,CO,1939,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
8.736,4,-6.1152,0.7,West,CO,1940,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders
662.88,3,74.574,0.2,West,CO,1941,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
19.968,2,-13.312,0.7,West,CO,1938,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements
33.488,7,-1.255800000,0.2,West,CO,1939,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
8.736,4,-6.1152,0.7,West,CO,1940,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders
662.88,3,74.574,0.2,West,CO,1941,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
19.968,2,-13.312,0.7,West,CO,1938,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements
33.488,7,-1.255800000,0.2,West,CO,1939,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
8.736,4,-6.1152,0.7,West,CO,1940,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders
662.88,3,74.574,0.2,West,CO,1941,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
19.968,2,-13.312,0.7,West,CO,1938,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements
33.488,7,-1.255800000,0.2,West,CO,1939,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
8.736,4,-6.1152,0.7,West,CO,1940,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders
662.88,3,74.574,0.2,West,CO,1941,CA-2017-112109,7/8/2017 12:00:00 AM,7/12/2017 12:00:00 AM,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,80020,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
11.328,2,2.5488,0.2,West,CO,4403,CA-2017-114538,12/26/2017 12:00:00 AM,12/27/2017 12:00:00 AM,First Class,RC-19825,Roy Collins,Consumer,United States,Colorado Springs,80906,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters
544.008,3,40.8006,0.2,West,CO,1201,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
1.872,3,-1.4352,0.7,West,CO,1202,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders
854.352,3,10.679400000,0.2,West,CO,1203,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
593.568,2,0,0.2,West,CO,1204,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
338.04,3,-33.804,0.2,West,CO,1205,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
544.008,3,40.8006,0.2,West,CO,1201,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
1.872,3,-1.4352,0.7,West,CO,1202,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders
854.352,3,10.679400000,0.2,West,CO,1203,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
593.568,2,0,0.2,West,CO,1204,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
338.04,3,-33.804,0.2,West,CO,1205,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
544.008,3,40.8006,0.2,West,CO,1201,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
1.872,3,-1.4352,0.7,West,CO,1202,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders
854.352,3,10.679400000,0.2,West,CO,1203,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
593.568,2,0,0.2,West,CO,1204,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
338.04,3,-33.804,0.2,West,CO,1205,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
544.008,3,40.8006,0.2,West,CO,1201,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
1.872,3,-1.4352,0.7,West,CO,1202,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders
854.352,3,10.679400000,0.2,West,CO,1203,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
593.568,2,0,0.2,West,CO,1204,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
338.04,3,-33.804,0.2,West,CO,1205,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
544.008,3,40.8006,0.2,West,CO,1201,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
1.872,3,-1.4352,0.7,West,CO,1202,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders
854.352,3,10.679400000,0.2,West,CO,1203,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
593.568,2,0,0.2,West,CO,1204,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
338.04,3,-33.804,0.2,West,CO,1205,CA-2017-114727,7/18/2017 12:00:00 AM,7/24/2017 12:00:00 AM,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,80219,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
68.432,7,8.554000000,0.2,West,CO,9554,CA-2017-125724,9/22/2017 12:00:00 AM,9/27/2017 12:00:00 AM,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,80020,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame
15.136,4,3.5948,0.2,West,CO,310,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
466.768,2,52.5114,0.2,West,CO,311,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
15.232,1,1.7136,0.2,West,CO,312,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
6.264,3,2.0358,0.2,West,CO,313,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,OFF-LA-10000634,Office Supplies,Labels,Avery 509
15.136,4,3.5948,0.2,West,CO,310,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
466.768,2,52.5114,0.2,West,CO,311,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
15.232,1,1.7136,0.2,West,CO,312,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
6.264,3,2.0358,0.2,West,CO,313,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,OFF-LA-10000634,Office Supplies,Labels,Avery 509
15.136,4,3.5948,0.2,West,CO,310,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
466.768,2,52.5114,0.2,West,CO,311,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
